# train_loss,val_loss
4.384785145521163940e-02,3.318848088383674622e-02
3.315478190779685974e-02,3.245149925351142883e-02
3.264991939067840576e-02,3.229599073529243469e-02
3.247382119297981262e-02,3.224980831146240234e-02
3.235261887311935425e-02,3.220898658037185669e-02
3.232478722929954529e-02,3.216812387108802795e-02
3.230819106101989746e-02,3.213829919695854187e-02
3.226631134748458862e-02,3.210799768567085266e-02
3.226893395185470581e-02,3.212485089898109436e-02
3.222167491912841797e-02,3.222416713833808899e-02
2.303085289895534515e-02,1.542463782243430614e-03
1.481578103266656399e-03,1.431414275430142879e-03
1.474703545682132244e-03,1.530826906673610210e-03
1.446901820600032806e-03,1.389714889228343964e-03
1.454895245842635632e-03,1.431411597877740860e-03
1.421494525857269764e-03,1.373823615722358227e-03
1.410274766385555267e-03,1.453862758353352547e-03
1.404111506417393684e-03,1.395279541611671448e-03
1.394924009218811989e-03,1.391059369780123234e-03
1.388601842336356640e-03,1.352720544673502445e-03
1.380638103000819683e-03,1.346981618553400040e-03
1.376279746182262897e-03,1.347825047560036182e-03
1.370348501950502396e-03,1.353408792056143284e-03
1.372469007037580013e-03,1.386938965879380703e-03
1.363600487820804119e-03,1.378060900606215000e-03
1.368610537610948086e-03,1.335483975708484650e-03
1.355006243102252483e-03,1.349412952549755573e-03
1.355165033601224422e-03,1.333724940195679665e-03
1.348521676845848560e-03,1.322337076999247074e-03
1.354337320663034916e-03,1.432481920346617699e-03
1.338101341389119625e-03,1.343861455097794533e-03
1.329299062490463257e-03,1.300145522691309452e-03
1.355086918920278549e-03,1.328995567746460438e-03
1.326922792941331863e-03,1.300143077969551086e-03
1.310948980972170830e-03,1.303569530136883259e-03
1.319819246418774128e-03,1.334596890956163406e-03
1.287889434024691582e-03,1.319458708167076111e-03
1.282845274545252323e-03,1.272945315577089787e-03
1.307012280449271202e-03,1.292035216465592384e-03
1.274940441362559795e-03,1.342463889159262180e-03
1.287979073822498322e-03,1.269839238375425339e-03
1.263585290871560574e-03,1.233796239830553532e-03
1.271708635613322258e-03,1.231551053933799267e-03
1.263615675270557404e-03,1.224853564053773880e-03
1.257343450561165810e-03,1.264891820028424263e-03
1.258288975805044174e-03,1.229822752065956593e-03
1.254667760804295540e-03,1.184604829177260399e-03
1.258473843336105347e-03,1.230132067576050758e-03
1.238457392901182175e-03,1.207625726237893105e-03
1.246083760634064674e-03,1.187751186080276966e-03
1.240792684257030487e-03,1.175947720184922218e-03
1.234965166077017784e-03,1.201141392812132835e-03
1.231246045790612698e-03,1.250665634870529175e-03
1.233563991263508797e-03,1.174763310700654984e-03
1.216702978126704693e-03,1.201144070364534855e-03
1.216360251419246197e-03,1.152385724708437920e-03
1.215032767504453659e-03,1.189738279208540916e-03
1.212626695632934570e-03,1.175481011159718037e-03
1.205044682137668133e-03,1.173155033029615879e-03
1.207966008223593235e-03,1.149404793977737427e-03
1.198080717585980892e-03,1.154239405877888203e-03
1.193476608023047447e-03,1.142311142757534981e-03
1.194640528410673141e-03,1.126086222939193249e-03
1.174790202639997005e-03,1.164175802841782570e-03
1.180271152406930923e-03,1.175106270238757133e-03
1.174838980659842491e-03,1.132810255512595177e-03
1.174160861410200596e-03,1.162636908702552319e-03
1.167386421002447605e-03,1.119308173656463623e-03
1.163807115517556667e-03,1.122971647419035435e-03
1.165577908977866173e-03,1.150748459622263908e-03
