0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
7.7363,7.717842019920349,7.708509325790406,7.704477449531556,7.691447394142151,7.683797611007691,7.671259027748109,7.655741935424806,7.633948339385988,7.62467628807068,7.610734212913514,7.61753350391388,7.6419249093627934,7.684174895324707,7.716879194793702,7.755809566307068,7.793631331176758,7.841311714134217,7.878953762626648,7.920510499649048,7.95830247516632,8.004334279022217,8.057448098716735,8.11461182937622,8.177642284431457,8.237238970489502,8.295260623779297,8.353177476654054,8.407966275634767,8.459100278358461,8.511806937446595,8.573254878463747,8.633185389060976,8.698671786231998,8.747441372032169,8.810728683090213,8.867150082244876,8.924444596672062,8.966308668289189,9.004708974075323,9.038579201736455,9.070643669586186,9.1077710074997,9.13903859622956,9.175954351959234,9.207449503822332,9.255859843826299,9.294609877128606,9.337111766967778,9.382853462066656
0.0,0.01993577304840088,0.05143880477905273,0.09796768592834472,0.1454575718307495,0.20502322185516358,0.26977282192230223,0.34080165851593014,0.4120739691162109,0.4963786180114746,0.5901581826400757,0.6870850812149047,0.7862036390686035,0.8889868282318115,0.9986758983612061,1.0637826584243775,1.1287871041107178,1.2112707374954224,1.2900709478378296,1.3780170590591432,1.4642712034988405,1.5597756491470338,1.6637712497711183,1.767487823829651,1.878373039970398,1.9954283200836183,2.116662705497742,2.245403578567505,2.3799139449310305,2.5171085296249394,2.661504904479981,2.8186630131149295,2.9811973390960698,3.152356219978333,3.253891493911744,3.3746930928421026,3.496740390243531,3.6304034864044192,3.7593363362121583,3.8921804732513428,4.034392027931213,4.182572318077088,4.342038959884644,4.501778163032532,4.669712569274902,4.831011900596619,5.001914118919372,5.158152921142578,5.318294710845946,5.477346015014648
1.4123,1.4074737453079225,1.4095978567123415,1.4294430607986452,1.4486632576751712,1.4797990493011477,1.507526597938538,1.5319388854217533,1.5488939593124393,1.5732339482498172,1.6074034073638919,1.6498975814056398,1.6971969789123538,1.7448958488845827,1.793946294708252,1.8440112610244752,1.8888031269454957,1.944399489555359,1.9975067822647095,2.0698627933883667,2.096022341918945,2.137773794403076,2.188779837875366,2.2377053237533566,2.288936655845642,2.3400980376815794,2.3883703141784665,2.4380410452651975,2.4987861963653564,2.5719718087768553,2.6678517997741698,2.788902985610962,2.928363694381714,3.0910015592193605,3.258828525428772,3.4561354749679563,3.6527266152954097,3.8524119216156,4.032758038749694,4.201476238937378,4.366106947479248,4.528394949531555,4.699138486595154,4.869782387657166,5.0476346746444705,5.224428972053528,5.413020823402405,5.586297827644349,5.764821326789857,5.939097464675904
12.8844,12.911828687210082,12.945803276786803,12.980757277679443,13.00443099319458,13.030273854370117,13.048168655319214,13.056968933372499,13.056219115371706,13.064574302215577,13.077168442192079,13.100700944480897,13.129000462112428,13.164606853904726,13.203899099273682,13.247299574813844,13.288802326087954,13.335822927207948,13.374115163345339,13.414167786254884,13.44860005825043,13.481430337295535,13.510270040168765,13.537536198692324,13.569442710113528,13.602917078323367,13.646987753334049,13.701400754852298,13.760374211997988,13.822985742340089,13.88922355304718,13.963096622772218,14.034062413215638,14.107642427635193,14.164747536125184,14.232111779632568,14.290247643470764,14.349912954216004,14.39759391357422,14.444927357597352,14.487811784706118,14.527282921943666,14.570897111167909,14.608639090576172,14.654061539649964,14.696459064712526,14.756094247817995,14.807482637405396,14.859348047676088,14.910807325210573
9.2778,9.256136790580749,9.252029430770873,9.264930472717285,9.282577569618226,9.315703766326905,9.35438868488312,9.395313374443056,9.440038613204958,9.49958733154297,9.560967484054567,9.621697159996033,9.680890297279358,9.691960475273133,9.714151997184754,9.748391823234558,9.789748913383484,9.83862357509613,9.888126912918091,9.946565458984375,10.004380204696655,10.06456504650116,10.125589095420837,10.185922539253234,10.252264941368102,10.321162981147765,10.395028680229187,10.478982993545532,10.561711426010133,10.639905064239503,10.714239542770388,10.794861440505983,10.869092529296877,10.947702151947023,11.008855927391053,11.082709881973267,11.151252635955812,11.223276191139222,11.286833366584778,11.354951722183229,11.417967440567018,11.474967560806276,11.528293179550172,11.56675683204651,11.60390928554535,11.636672145271303,11.682163384513856,11.722101691055299,11.76544063697815,11.806189381866457
1.8968,1.922212954750061,1.9590755438995362,2.0127999307632445,1.985234051208496,1.9696689682006836,1.95756509349823,1.951835149154663,1.9471409392547607,1.9559795686721801,1.9772602769470216,2.005453120803833,2.0443783644485474,2.0917122512435915,2.1493375108337403,2.2185630334472655,2.2916029914855955,2.37888824848175,2.4641738191986082,2.558348144493103,2.6456923035430906,2.7383321238708493,2.8286561601257323,2.907024924545288,2.9826322328567505,3.0505397792816162,3.107776558418274,3.164267702484131,3.2116598375701906,3.256692567176819,3.297785369987488,3.3508707544708254,3.401983365097046,3.4606995834732057,3.5081937185668948,3.5713650135803223,3.623366978416443,3.6783474083709717,3.7198760504531863,3.763321705513001,3.8062875024032596,3.853646380119324,3.902891617240906,3.948951841773987,3.9993790080642704,4.045289256820679,4.098516779975891,4.1398660401916505,4.187633728294372,4.230104165039062
12.6055,12.65211818862915,12.71702743408203,12.783888119506836,12.843483386116027,12.916064383659362,12.986849866714477,13.061314839363098,13.13076717552185,13.215878500823974,13.294277440185546,13.381640487289427,13.439612681922911,13.509950606956481,13.588059266967774,13.667375732421876,13.739995298080446,13.82531217845917,13.902484484367372,13.976807559700013,14.052824172935487,14.125490812721255,14.210635461769106,14.302767759056094,14.399525257301333,14.49065129867554,14.58451770290375,14.67334465515137,14.772024405899051,14.859341160545352,14.963299092483524,15.073642488899235,15.189473402633672,15.31255118442536,15.420000397605902,15.536683769187933,15.658380297393805,15.783253166847235,15.897702940139776,16.010067204284674,16.11917894916535,16.222146565361026,16.33514830432892,16.436107601280217,16.54310574954987,16.64144061027527,16.764092886085514,16.883353653984074,17.00448531269074,17.141296130676274
12.2863,12.303095611495973,12.338202866554262,12.37955930496216,12.416551750450138,12.462625009841922,12.504952341194157,12.54305255081177,12.571659791946415,12.610308030815128,12.641538424110417,12.669872932167058,12.67951730285645,12.6784894550705,12.66529131141663,12.643530239753726,12.613704768257143,12.595660636978153,12.57541107501984,12.562063075790409,12.556006425857548,12.551903430786137,12.55479081634522,12.561339707145695,12.572847288894657,12.58284873378754,12.597517807922365,12.612173529472352,12.629415115776064,12.639310856742862,12.656597263450625,12.677966293716432,12.697879711151124,12.720760614700318,12.72717138469696,12.74167124282837,12.754486564064026,12.768272577819824,12.772581347198486,12.780072220458983,12.79044255153656,12.804108240776062,12.83128308506012,12.852217322731018,12.878281603546142,12.892128378944397,12.923541161079408,12.947874390029908,12.971588060035707,13.004568576736451
10.6936,10.715719634208678,10.742733867568969,10.765026961326598,10.774601698532104,10.791440291748046,10.808042828063964,10.826817845458985,10.839110627174378,10.862346584320068,10.87591037536621,10.886969535713195,10.911187953605651,10.936351130218505,10.961269104347227,10.98637071331024,11.004591396522521,11.036354289855955,11.056222893447874,11.072746533126828,11.082778701286314,11.082765011405943,11.081254469833372,11.076632312240598,11.069401002273557,11.055746871032712,11.0471132043457,11.03607037082672,11.030861445388792,11.016806228942869,11.013919925575255,11.01651704105377,11.024101417579649,11.030730018157957,11.013425070228575,11.003271185989378,10.995285183372497,10.991731291999816,10.980039145507812,10.965477885627745,10.953418737373351,10.938159254951476,10.939054631347656,10.934253496627807,10.940619175262452,10.941019500961303,10.968974584693909,10.99411412399292,10.979876000862122,10.976822752799988
0.0016,0.01910272804260254,0.04044818328857422,0.070090583152771,0.09634538051605225,0.12979438629150392,0.166026322593689,0.2039682013702393,0.23708408714294438,0.2753420414733887,0.31734902645111085,0.3557416227722168,0.3946114446258545,0.435574520149231,0.483921176071167,0.5418476715850831,0.598579430770874,0.6691120294570924,0.7348038816833496,0.8088772958374024,0.8807925585174561,0.9650630213546754,1.0581560009384157,1.1000614258956911,1.15025747089386,1.2080272538757326,1.2679709166336062,1.3377291794586184,1.4087611310195924,1.4849863920593263,1.5641359896850586,1.656644267425537,1.7503136716079712,1.8505182170486452,1.9407537714385987,2.0490384130859374,2.1525131942367555,2.2642734415435792,2.3669179513549805,2.4716330131149293,2.5796467136383057,2.6902394051361083,2.80324730884552,2.912593979034424,3.0269120294570926,3.134271341476441,3.2518517126464848,3.3592035881805424,3.473969004936219,3.58666455608368
9.0744,9.098658803710938,9.127632838325502,9.155276166610719,9.172033706321717,9.197421019973754,9.221905732040405,9.24785412120819,9.268043585968018,9.30029245136261,9.32916419631958,9.360655242424011,9.384403654975891,9.407462191314698,9.42502574459076,9.435574708442688,9.462802521629333,9.501052808799743,9.52799514602661,9.555495404739379,9.579823654518126,9.602927921791075,9.62831989665985,9.650782458076476,9.668545424652098,9.675244619865417,9.681247054405212,9.68568787750244,9.697825698242186,9.709041970291135,9.735387121124266,9.773088775711058,9.816983590621946,9.869553646926878,9.911457424316405,9.9734106842041,10.043572257995605,10.122216756973266,10.192859226570128,10.260236260986327,10.327423641548155,10.39114672981262,10.466169981994627,10.533414284820555,10.60697270298004,10.67198801372528,10.755900751419066,10.830143166084289,10.902809869918823,10.980422163925171
11.9245,11.98721109210968,12.069824149589538,12.152582477340697,12.22779213470459,12.296710668411254,12.361179854011535,12.411027297286987,12.44054923828125,12.481603986473083,12.521202712974548,12.560611266555785,12.603926878318786,12.64980327243805,12.688001007080079,12.72758732460022,12.754160945549012,12.794731701850893,12.828162967796327,12.868939837951661,12.915276883430481,12.965156210899353,13.02673293483734,13.097005163421631,13.171718052024842,13.243848185424804,13.318955661354064,13.40216413066864,13.471470841445923,13.53994822883606,13.60113084602356,13.675636279144287,13.744168372192382,13.8187439131546,13.873544042778013,13.93639108856201,13.987154725456236,14.03211924770355,14.057387202873228,14.075644115638731,14.084795062561033,14.089947907295226,14.101289081115722,14.111585328330992,14.139795795707702,14.15062823574066,14.190496428565977,14.233090388679502,14.277327582206723,14.341705719680784
12.2633,12.354370644989013,12.463921851882933,12.574916551208494,12.675992214622495,12.782727319335935,12.883495622367857,12.983498767089841,13.076119631156919,13.181334292640683,13.278450374641416,13.37773685417175,13.468410112075803,13.58164365722656,13.697837108955381,13.810507596511838,13.912145817413327,14.021726999397275,14.121730661659239,14.218733305130003,14.313042413673399,14.401242620010374,14.494536646461484,14.591453764991757,14.696529255447384,14.803780076103207,14.919108888168331,15.0345149180603,15.151177205238339,15.25335851093292,15.362259687347409,15.47544594364166,15.588671111907956,15.704872116966245,15.800811762084958,15.903774353179928,16.006212532539365,16.10592211460113,16.188004953002928,16.26203095878601,16.325696678619384,16.38168058746338,16.444877628707886,16.49898698448181,16.56152533641815,16.615967485771176,16.690987305984493,16.763608985977168,16.84120099327087,16.92444979263305
9.5088,9.500237527008057,9.494257419166566,9.488424713783266,9.467747425727845,9.446245152702332,9.419941694679261,9.393760485458374,9.36809867591858,9.356703418273927,9.348813535270692,9.339570599822999,9.322983747673035,9.299833088912964,9.271443105239868,9.241854261627196,9.205695965957641,9.17111451210022,9.122970082168578,9.076741090393066,9.025223254966734,8.97938727619171,8.935847169418334,8.89588486404419,8.863115429763795,8.82989710258484,8.798243285102844,8.76994472568512,8.73741275505066,8.706234086723327,8.676735589904785,8.660346617927551,8.645459878120423,8.636023812561037,8.606485817718507,8.58188301967621,8.539438892250063,8.49193113975525,8.426952370414735,8.357110484695436,8.280863904609681,8.200781346511842,8.122602936286928,8.034893166122439,7.947214543190005,7.847946016006472,7.757627056961062,7.65364355609894,7.548679710502626,7.443767374687197
