# train_loss,val_loss
1.849778294563293457e-01,8.494526892900466919e-02
5.723070725798606873e-02,4.182058200240135193e-02
4.318847507238388062e-02,3.569586947560310364e-02
3.692389652132987976e-02,3.462069109082221985e-02
3.632980957627296448e-02,3.323409333825111389e-02
3.527705371379852295e-02,3.326236829161643982e-02
3.517847135663032532e-02,3.318440541625022888e-02
3.480553254485130310e-02,3.302276507019996643e-02
3.485045954585075378e-02,3.300338983535766602e-02
3.475831821560859680e-02,3.293807804584503174e-02
3.469298779964447021e-02,3.290398418903350830e-02
3.458203002810478210e-02,3.290271386504173279e-02
3.436016663908958435e-02,3.281779587268829346e-02
3.446753323078155518e-02,3.279356285929679871e-02
3.414212167263031006e-02,3.276534005999565125e-02
3.406362980604171753e-02,3.272127360105514526e-02
3.416001796722412109e-02,3.271919116377830505e-02
3.402338549494743347e-02,3.270169720053672791e-02
3.400419279932975769e-02,3.264039009809494019e-02
3.401546925306320190e-02,3.264412656426429749e-02
3.372342139482498169e-02,3.258799761533737183e-02
3.381824493408203125e-02,3.254965320229530334e-02
3.368843346834182739e-02,3.263246640563011169e-02
3.374359011650085449e-02,3.250550851225852966e-02
3.382180631160736084e-02,3.248322382569313049e-02
3.354454040527343750e-02,3.257278352975845337e-02
3.389221802353858948e-02,3.244166821241378784e-02
3.363748639822006226e-02,3.247307613492012024e-02
3.349434211850166321e-02,3.239449486136436462e-02
3.336611762642860413e-02,3.241808712482452393e-02
3.346891701221466064e-02,3.237217292189598083e-02
3.338278457522392273e-02,3.238678351044654846e-02
3.331547603011131287e-02,3.230886906385421753e-02
3.333019465208053589e-02,3.230184689164161682e-02
3.320365026593208313e-02,3.230981901288032532e-02
3.312802314758300781e-02,3.226024284958839417e-02
3.321232646703720093e-02,3.237948939204216003e-02
3.315991535782814026e-02,3.232258185744285583e-02
3.315974399447441101e-02,3.239896148443222046e-02
3.310592472553253174e-02,3.228496387600898743e-02
3.309030458331108093e-02,3.219266235828399658e-02
3.300247713923454285e-02,3.214163705706596375e-02
3.305718675255775452e-02,3.214601799845695496e-02
3.303409367799758911e-02,3.214361891150474548e-02
3.292470052838325500e-02,3.215635940432548523e-02
3.295590355992317200e-02,3.213177993893623352e-02
3.283959254622459412e-02,3.206306323409080505e-02
3.281871974468231201e-02,3.204451501369476318e-02
3.278469666838645935e-02,3.204233571887016296e-02
3.274044394493103027e-02,3.201126679778099060e-02
3.275690600275993347e-02,3.203663229942321777e-02
3.283236548304557800e-02,3.202731534838676453e-02
3.268340602517127991e-02,3.196058049798011780e-02
3.273960202932357788e-02,3.234783560037612915e-02
3.290217742323875427e-02,3.206985816359519958e-02
3.275218233466148376e-02,3.198153898119926453e-02
3.265494480729103088e-02,3.191853687167167664e-02
3.270871192216873169e-02,3.199185431003570557e-02
3.270405158400535583e-02,3.203647583723068237e-02
3.260587155818939209e-02,3.189517557621002197e-02
3.256311640143394470e-02,3.188449889421463013e-02
3.252721950411796570e-02,3.189596533775329590e-02
3.256415203213691711e-02,3.186092898249626160e-02
3.253330662846565247e-02,3.195295482873916626e-02
3.239077329635620117e-02,3.194358944892883301e-02
3.248306363821029663e-02,3.182240948081016541e-02
3.253571689128875732e-02,3.208668529987335205e-02
3.250547125935554504e-02,3.185980021953582764e-02
3.248760104179382324e-02,3.196721896529197693e-02
3.245589137077331543e-02,3.193912655115127563e-02
3.248265013098716736e-02,3.177345916628837585e-02
3.242233395576477051e-02,3.176092728972434998e-02
3.230622783303260803e-02,3.175170347094535828e-02
3.228869661688804626e-02,3.183767944574356079e-02
3.234371542930603027e-02,3.175598755478858948e-02
3.239312022924423218e-02,3.172202780842781067e-02
3.232356533408164978e-02,3.172797337174415588e-02
3.229918703436851501e-02,3.173270449042320251e-02
3.233268857002258301e-02,3.171763941645622253e-02
3.238723427057266235e-02,3.175662457942962646e-02
3.243800997734069824e-02,3.176539391279220581e-02
3.235436603426933289e-02,3.170053660869598389e-02
3.234660625457763672e-02,3.179179504513740540e-02
3.225642815232276917e-02,3.166366741061210632e-02
3.225149959325790405e-02,3.165446221828460693e-02
3.225993365049362183e-02,3.184592723846435547e-02
3.232528269290924072e-02,3.171091899275779724e-02
3.224580734968185425e-02,3.165543824434280396e-02
3.222830593585968018e-02,3.162924572825431824e-02
3.217736631631851196e-02,3.162958845496177673e-02
3.221849724650382996e-02,3.163599222898483276e-02
3.217623382806777954e-02,3.160119801759719849e-02
3.219242393970489502e-02,3.172255307435989380e-02
3.224767372012138367e-02,3.157898038625717163e-02
3.213141113519668579e-02,3.157378360629081726e-02
3.226593136787414551e-02,3.158212453126907349e-02
3.213298320770263672e-02,3.210609033703804016e-02
3.233836591243743896e-02,3.156146407127380371e-02
3.228957951068878174e-02,3.172152861952781677e-02
3.233274072408676147e-02,3.169630467891693115e-02
3.218138962984085083e-02,3.154879435896873474e-02
3.210817649960517883e-02,3.165398165583610535e-02
3.211676701903343201e-02,3.153332322835922241e-02
3.230788931250572205e-02,3.188433498144149780e-02
3.217436000704765320e-02,3.151898458600044250e-02
3.210151195526123047e-02,3.153454884886741638e-02
3.204569965600967407e-02,3.152383491396903992e-02
3.212053701281547546e-02,3.151154890656471252e-02
3.201672062277793884e-02,3.152570873498916626e-02
3.215857967734336853e-02,3.167407214641571045e-02
3.234376013278961182e-02,3.148638829588890076e-02
3.217905759811401367e-02,3.188380599021911621e-02
3.232349455356597900e-02,3.159142658114433289e-02
3.218019008636474609e-02,3.176403790712356567e-02
3.213495016098022461e-02,3.155196085572242737e-02
3.199273347854614258e-02,3.152770176529884338e-02
3.200403973460197449e-02,3.145875409245491028e-02
3.204767405986785889e-02,3.145765140652656555e-02
3.208163008093833923e-02,3.149570524692535400e-02
3.206374496221542358e-02,3.147160261869430542e-02
3.201567754149436951e-02,3.144334256649017334e-02
3.203252330422401428e-02,3.146125003695487976e-02
3.204205632209777832e-02,3.144636750221252441e-02
3.196455165743827820e-02,3.142311424016952515e-02
3.199965879321098328e-02,3.146232292056083679e-02
3.198472782969474792e-02,3.142241761088371277e-02
3.194732591509819031e-02,3.140755370259284973e-02
3.199361264705657959e-02,3.153700008988380432e-02
3.223848715424537659e-02,3.140026703476905823e-02
3.205763548612594604e-02,3.145555034279823303e-02
3.199487552046775818e-02,3.141602501273155212e-02
3.196847066283226013e-02,3.141324594616889954e-02
3.195479884743690491e-02,3.140571713447570801e-02
3.198087215423583984e-02,3.144736588001251221e-02
3.200633078813552856e-02,3.146298974752426147e-02
3.194516897201538086e-02,3.137234970927238464e-02
3.195116668939590454e-02,3.137085586786270142e-02
