# train_loss,val_loss
7.493114471435546875e-02,1.481138449162244797e-02
1.955767348408699036e-02,1.181253697723150253e-02
1.647118479013442993e-02,1.028112322092056274e-02
1.398761756718158722e-02,8.627270348370075226e-03
1.214644126594066620e-02,7.606400176882743835e-03
1.067668013274669647e-02,6.557822227478027344e-03
9.511140175163745880e-03,5.911133252084255219e-03
8.705099113285541534e-03,5.066602956503629684e-03
7.799667771905660629e-03,4.586162511259317398e-03
7.475725840777158737e-03,4.268548917025327682e-03
6.947870831936597824e-03,4.068693146109580994e-03
6.507284939289093018e-03,3.934825770556926727e-03
6.577912718057632446e-03,3.968995064496994019e-03
6.258115172386169434e-03,3.972618374973535538e-03
6.001404952257871628e-03,3.705363022163510323e-03
5.947509314864873886e-03,3.686438314616680145e-03
5.689361132681369781e-03,3.575492650270462036e-03
5.539878737181425095e-03,3.626307239755988121e-03
5.420447792857885361e-03,3.517477540299296379e-03
5.396550986915826797e-03,3.470681840553879738e-03
5.237889941781759262e-03,3.401974914595484734e-03
5.152850877493619919e-03,3.483314532786607742e-03
5.101941060274839401e-03,3.691245103254914284e-03
5.130137782543897629e-03,3.331089159473776817e-03
4.901773761957883835e-03,3.263721009716391563e-03
4.842582624405622482e-03,3.259092336520552635e-03
4.841785412281751633e-03,3.261300968006253242e-03
4.899635445326566696e-03,3.160385414958000183e-03
4.546709824353456497e-03,3.104411531239748001e-03
4.621908999979496002e-03,3.099300898611545563e-03
4.557691048830747604e-03,3.132003126665949821e-03
4.587470553815364838e-03,3.414239035919308662e-03
4.481069277971982956e-03,3.088319906964898109e-03
4.472556989639997482e-03,3.111916594207286835e-03
4.272321704775094986e-03,2.971267327666282654e-03
4.178271628916263580e-03,3.005130216479301453e-03
4.226592369377613068e-03,3.057311289012432098e-03
4.158337134867906570e-03,2.889463445171713829e-03
4.172078333795070648e-03,2.898070029914379120e-03
4.212493076920509338e-03,2.941232407465577126e-03
4.065752495080232620e-03,2.870520576834678650e-03
3.952912054955959320e-03,2.857565414160490036e-03
3.938255831599235535e-03,2.789809601381421089e-03
3.897899063304066658e-03,2.784846117720007896e-03
4.001875873655080795e-03,2.798278350383043289e-03
3.950772341340780258e-03,2.797754015773534775e-03
3.986596595495939255e-03,2.772791311144828796e-03
3.888089442625641823e-03,2.817153930664062500e-03
3.844717750325798988e-03,2.734677400439977646e-03
3.857592819258570671e-03,2.775164088234305382e-03
3.796461969614028931e-03,2.915643155574798584e-03
3.782463725656270981e-03,2.716184128075838089e-03
3.721902612596750259e-03,2.679375931620597839e-03
3.682158887386322021e-03,2.675224328413605690e-03
3.679468762129545212e-03,2.684949664399027824e-03
3.622618736699223518e-03,2.775165019556879997e-03
3.647317644208669662e-03,2.664199098944664001e-03
3.589384024962782860e-03,2.719096140936017036e-03
3.510388312861323357e-03,2.612235490232706070e-03
3.656167304143309593e-03,2.781110117211937904e-03
3.526386572048068047e-03,2.603332279250025749e-03
3.567195031791925430e-03,2.620163839310407639e-03
3.493389347568154335e-03,2.606380730867385864e-03
3.524612169712781906e-03,2.595734084025025368e-03
3.519437741488218307e-03,2.649868139997124672e-03
3.450094955042004585e-03,2.568574156612157822e-03
3.422981360927224159e-03,2.634782111272215843e-03
3.473041579127311707e-03,2.578106708824634552e-03
3.434499958530068398e-03,2.559877932071685791e-03
3.373628947883844376e-03,2.546944422647356987e-03
3.388695186004042625e-03,2.655082382261753082e-03
3.399673383682966232e-03,2.525526564568281174e-03
3.285285085439682007e-03,2.552125137299299240e-03
3.314651548862457275e-03,2.470692154020071030e-03
3.275256138294935226e-03,2.482042880728840828e-03
3.264547325670719147e-03,2.478753216564655304e-03
3.229132387787103653e-03,2.483863383531570435e-03
3.201828338205814362e-03,2.563847228884696960e-03
3.192210569977760315e-03,2.430685563012957573e-03
3.155289916321635246e-03,2.478265902027487755e-03
3.131384961307048798e-03,2.404868137091398239e-03
3.186798421666026115e-03,2.405446488410234451e-03
3.066664095968008041e-03,2.426515333354473114e-03
3.112921491265296936e-03,2.396668307483196259e-03
3.043123986572027206e-03,2.420432865619659424e-03
3.068806370720267296e-03,2.476081950590014458e-03
3.098922083154320717e-03,2.444056561216711998e-03
3.013294190168380737e-03,2.349474234506487846e-03
3.019342198967933655e-03,2.385775558650493622e-03
