# train_loss,val_loss
2.005458623170852661e-01,1.860625594854354858e-01
1.766310930252075195e-01,1.581791043281555176e-01
1.468995213508605957e-01,1.220403462648391724e-01
1.156546175479888916e-01,9.645234793424606323e-02
9.768760949373245239e-02,8.055202662944793701e-02
8.210024982690811157e-02,6.242587417364120483e-02
6.554277986288070679e-02,4.950026050209999084e-02
5.672729015350341797e-02,4.242885485291481018e-02
4.978847876191139221e-02,3.587555512785911560e-02
4.441713914275169373e-02,3.075153566896915436e-02
3.895912319421768188e-02,2.674742974340915680e-02
3.662713244557380676e-02,2.444733120501041412e-02
3.331973776221275330e-02,2.324887923896312714e-02
3.243966028094291687e-02,2.279162406921386719e-02
3.089093789458274841e-02,2.273990586400032043e-02
3.036749921739101410e-02,2.116215042769908905e-02
2.843470871448516846e-02,1.918284036219120026e-02
2.670659311115741730e-02,1.823086664080619812e-02
2.622902207076549530e-02,1.777877472341060638e-02
2.563730627298355103e-02,1.768091879785060883e-02
2.377674356102943420e-02,1.582212746143341064e-02
2.256594598293304443e-02,1.401924341917037964e-02
2.060053870081901550e-02,1.315581891685724258e-02
2.005205862224102020e-02,1.277542579919099808e-02
1.949057914316654205e-02,1.263951137661933899e-02
1.922855526208877563e-02,1.264168601483106613e-02
1.868719980120658875e-02,1.272031757980585098e-02
1.895447820425033569e-02,1.260509714484214783e-02
1.872578077018260956e-02,1.264205668121576309e-02
1.836933754384517670e-02,1.259419787675142288e-02
1.808453164994716644e-02,1.261719223111867905e-02
1.781623996794223785e-02,1.272135227918624878e-02
1.865107379853725433e-02,1.254588365554809570e-02
1.875291764736175537e-02,1.250035967677831650e-02
1.834254898130893707e-02,1.265383884310722351e-02
1.812349818646907806e-02,1.259882189333438873e-02
1.796839386224746704e-02,1.255368720740079880e-02
1.788802631199359894e-02,1.256000716239213943e-02
1.693497411906719208e-02,1.071369182318449020e-02
1.498030312359333038e-02,8.873614482581615448e-03
1.337446551769971848e-02,8.175209164619445801e-03
1.288709696382284164e-02,7.935188710689544678e-03
1.229424122720956802e-02,7.894270122051239014e-03
1.245016884058713913e-02,7.794549688696861267e-03
1.218920387327671051e-02,7.855284027755260468e-03
1.243626698851585388e-02,7.834437303245067596e-03
1.274858880788087845e-02,7.726435083895921707e-03
1.229565497487783432e-02,7.763369008898735046e-03
1.218896079808473587e-02,7.868950255215167999e-03
1.179227605462074280e-02,7.711578626185655594e-03
1.160657592117786407e-02,7.748489268124103546e-03
1.197110209614038467e-02,7.811872754245996475e-03
1.222915481775999069e-02,7.681635674089193344e-03
1.169432606548070908e-02,7.817750796675682068e-03
1.184235326945781708e-02,7.666064426302909851e-03
1.187282614409923553e-02,7.718377280980348587e-03
1.169242337346076965e-02,7.775980047881603241e-03
1.152473781257867813e-02,7.713481318205595016e-03
1.186935324221849442e-02,7.677378132939338684e-03
1.156519446521997452e-02,7.708848919719457626e-03
1.151307579129934311e-02,7.733632344752550125e-03
1.135375816375017166e-02,7.647771853953599930e-03
1.148904953151941299e-02,7.747262716293334961e-03
1.131843402981758118e-02,7.650962099432945251e-03
1.117415726184844971e-02,7.656335830688476562e-03
1.085105910897254944e-02,7.679921574890613556e-03
1.146810036152601242e-02,7.667869329452514648e-03
1.097508147358894348e-02,7.692093960940837860e-03
1.127046160399913788e-02,7.610356900840997696e-03
1.104488689452409744e-02,7.671464700251817703e-03
1.100899465382099152e-02,7.604307960718870163e-03
1.056384854018688202e-02,7.694171741604804993e-03
1.118873152881860733e-02,7.598605006933212280e-03
1.083295047283172607e-02,7.645168341696262360e-03
1.085760258138179779e-02,7.659797556698322296e-03
1.086619589477777481e-02,7.609565742313861847e-03
1.094166841357946396e-02,7.719230838119983673e-03
1.073007751256227493e-02,7.572939619421958923e-03
1.057200133800506592e-02,7.645077537745237350e-03
1.057523116469383240e-02,7.564455270767211914e-03
1.057644933462142944e-02,7.617279421538114548e-03
1.067939121276140213e-02,7.585030049085617065e-03
