# train_loss,val_loss
1.041353866457939148e-01,4.434341937303543091e-02
4.880001395940780640e-02,4.061642661690711975e-02
2.448987402021884918e-02,1.100837718695402145e-02
1.569035835564136505e-02,9.245999157428741455e-03
1.357046514749526978e-02,7.852775976061820984e-03
1.157073862850666046e-02,6.832096725702285767e-03
1.022639311850070953e-02,5.996453575789928436e-03
9.059715084731578827e-03,5.381603725254535675e-03
7.957586087286472321e-03,4.946749191731214523e-03
7.422978524118661880e-03,4.785858094692230225e-03
6.549279671162366867e-03,4.439857322722673416e-03
6.291695404797792435e-03,4.243887960910797119e-03
6.142954342067241669e-03,4.135708790272474289e-03
5.642976146191358566e-03,3.976947627961635590e-03
5.551192443817853928e-03,3.881275653839111328e-03
5.474943201988935471e-03,3.790101036429405212e-03
5.111867561936378479e-03,3.684323979541659355e-03
5.025785882025957108e-03,3.622351214289665222e-03
5.112573504447937012e-03,3.710339544340968132e-03
4.830461461097002029e-03,3.559560747817158699e-03
4.631064832210540771e-03,3.487332491204142570e-03
4.571336321532726288e-03,3.572601126506924629e-03
4.501781426370143890e-03,3.359707072377204895e-03
4.380481317639350891e-03,3.320450428873300552e-03
4.269948229193687439e-03,3.322083270177245140e-03
4.239200148731470108e-03,3.281759331002831459e-03
4.138647112995386124e-03,3.197311656549572945e-03
3.930913284420967102e-03,3.264259081333875656e-03
3.983165137469768524e-03,3.091263119131326675e-03
3.920548595488071442e-03,3.060916438698768616e-03
3.782293992117047310e-03,3.045049030333757401e-03
3.728026291355490685e-03,2.981725148856639862e-03
3.776291618123650551e-03,3.051692154258489609e-03
3.651057602837681770e-03,2.932397415861487389e-03
3.613562323153018951e-03,2.956612035632133484e-03
3.552954411134123802e-03,2.898326376453042030e-03
3.590153297409415245e-03,2.880883868783712387e-03
3.480178769677877426e-03,2.882600063458085060e-03
3.465745365247130394e-03,2.807298908010125160e-03
3.435140242800116539e-03,2.867420669645071030e-03
3.464490175247192383e-03,2.820190740749239922e-03
3.265887964516878128e-03,2.778504043817520142e-03
3.342759096994996071e-03,2.730609849095344543e-03
3.184115979820489883e-03,2.781354356557130814e-03
3.228566842153668404e-03,2.762961201369762421e-03
3.215754870325326920e-03,2.675086259841918945e-03
3.148467745631933212e-03,2.693522023037075996e-03
3.166794078424572945e-03,2.825559815391898155e-03
3.096474334597587585e-03,2.621755935251712799e-03
3.101147012785077095e-03,2.601503627374768257e-03
3.069473663344979286e-03,2.593988552689552307e-03
2.998695941641926765e-03,2.663842169567942619e-03
2.956785494461655617e-03,2.602128311991691589e-03
3.008430590853095055e-03,2.564332680776715279e-03
3.029518760740756989e-03,2.548286225646734238e-03
2.862195950001478195e-03,2.546570729464292526e-03
2.914978656917810440e-03,2.546085510402917862e-03
2.829647157341241837e-03,2.556716091930866241e-03
2.794217318296432495e-03,2.493378939107060432e-03
2.811217680573463440e-03,2.555758925154805183e-03
2.836641389876604080e-03,2.604303648695349693e-03
2.759506227448582649e-03,2.468864666298031807e-03
2.797868335619568825e-03,2.508614910766482353e-03
2.722297562286257744e-03,2.495035296306014061e-03
2.706484170630574226e-03,2.457643393427133560e-03
2.632368821650743484e-03,2.437029033899307251e-03
2.702068071812391281e-03,2.433931687846779823e-03
2.739349147304892540e-03,2.527061849832534790e-03
2.612558891996741295e-03,2.444921294227242470e-03
2.582632238045334816e-03,2.494396641850471497e-03
2.603137632831931114e-03,2.444778569042682648e-03
2.598950872197747231e-03,2.419510623440146446e-03
2.573474077507853508e-03,2.418188611045479774e-03
2.521583111956715584e-03,2.580522559583187103e-03
2.524011768400669098e-03,2.376866526901721954e-03
2.522699302062392235e-03,2.385054482147097588e-03
2.514467574656009674e-03,2.388462657108902931e-03
2.499995753169059753e-03,2.378844423219561577e-03
2.508669160306453705e-03,2.367699751630425453e-03
2.486608922481536865e-03,2.401608508080244064e-03
2.502594375982880592e-03,2.534009050577878952e-03
2.497977809980511665e-03,2.439195057377219200e-03
2.500920090824365616e-03,2.547103678807616234e-03
2.481442410498857498e-03,2.358944155275821686e-03
2.440825570374727249e-03,2.335744211450219154e-03
2.441115910187363625e-03,2.413586946204304695e-03
2.364697633311152458e-03,2.319363877177238464e-03
2.345993649214506149e-03,2.323094988241791725e-03
2.394490176811814308e-03,2.333826385438442230e-03
2.418641466647386551e-03,2.340343315154314041e-03
2.362800994887948036e-03,2.449314808472990990e-03
2.414629561826586723e-03,2.347215544432401657e-03
2.327007241547107697e-03,2.343212952837347984e-03
2.342518884688615799e-03,2.301095286384224892e-03
2.308694412931799889e-03,2.385552506893873215e-03
2.284306334331631660e-03,2.338336780667304993e-03
2.311457414180040359e-03,2.336503937840461731e-03
2.302976092323660851e-03,2.341693965718150139e-03
2.220323774963617325e-03,2.324143424630165100e-03
2.257464453577995300e-03,2.266615862026810646e-03
2.220150781795382500e-03,2.322849817574024200e-03
2.166550606489181519e-03,2.262244233861565590e-03
2.171359257772564888e-03,2.371441340073943138e-03
2.193300984799861908e-03,2.261946210637688637e-03
2.247659023851156235e-03,2.255077939480543137e-03
2.204033313319087029e-03,2.237510401755571365e-03
2.194103319197893143e-03,2.262041671201586723e-03
