# train_loss,val_loss
1.878585666418075562e-01,1.159305796027183533e-01
1.000643670558929443e-01,7.176466286182403564e-02
7.095595449209213257e-02,7.084700465202331543e-02
7.063438743352890015e-02,6.403012573719024658e-02
6.311880797147750854e-02,6.091719493269920349e-02
6.147719547152519226e-02,6.324016302824020386e-02
6.302639842033386230e-02,6.241910159587860107e-02
6.179308518767356873e-02,5.967907980084419250e-02
5.929662659764289856e-02,5.818425118923187256e-02
5.846932157874107361e-02,5.790644139051437378e-02
5.840180814266204834e-02,5.775628983974456787e-02
5.792960524559020996e-02,5.775274708867073059e-02
5.730508267879486084e-02,5.321688205003738403e-02
4.919449239969253540e-02,3.790508955717086792e-02
3.667934238910675049e-02,3.315948322415351868e-02
3.406379371881484985e-02,3.368224203586578369e-02
3.289952874183654785e-02,2.304886095225811005e-02
2.032548189163208008e-02,1.006897538900375366e-02
1.036747265607118607e-02,7.894778624176979065e-03
9.786958806216716766e-03,7.258299738168716431e-03
8.301259018480777740e-03,5.927169695496559143e-03
7.469771895557641983e-03,5.784392822533845901e-03
7.068125996738672256e-03,5.427055526524782181e-03
6.432281341403722763e-03,4.503709264099597931e-03
5.660418886691331863e-03,3.800581209361553192e-03
5.283262114971876144e-03,3.521613543853163719e-03
5.209677387028932571e-03,3.532564966008067131e-03
5.316340830177068710e-03,3.694053273648023605e-03
4.986585117876529694e-03,3.656614338979125023e-03
4.944216459989547729e-03,3.437035717070102692e-03
4.759288392961025238e-03,3.287461120635271072e-03
4.906000103801488876e-03,3.246711567044258118e-03
4.538867622613906860e-03,3.238564822822809219e-03
4.609670955687761307e-03,3.198140300810337067e-03
4.651314578950405121e-03,3.162055509164929390e-03
4.529368132352828979e-03,3.152150427922606468e-03
4.149917513132095337e-03,3.150404198095202446e-03
4.492839332669973373e-03,3.120955545455217361e-03
4.528884310275316238e-03,3.088413272053003311e-03
4.493413027375936508e-03,3.080172929912805557e-03
4.540399648249149323e-03,3.118666121736168861e-03
4.313938319683074951e-03,3.073754953220486641e-03
