0,1,2,3,4,5,6,7,8,9
4.043,3.7016,4.085637721347808,4.104542333292962,4.131373395490646,4.155363798928261,3.8175999999999997,4.2199147934913634,4.260137908196449,4.296596494030952
1.796,1.4546000000000001,2.053307827115059,2.185158937287331,2.3187745440006253,2.44960901684761,2.1086,2.7243693621873857,2.8672249084472656,3.006505139064789
1.446,1.1046,1.439213603913784,1.4467409648895264,1.44840178732872,1.4587083492040633,1.1116000000000001,1.4786813905477525,1.4909935689449312,1.5145490806102753
12.576,12.2346,12.529393311107158,12.51465600067377,12.50396265630722,12.493097187709807,12.1586,12.474470543265342,12.46575174226761,12.454931350946426
10.371,10.0296,10.404362016773224,10.418067672300339,10.43717724761963,10.449667113900185,10.1126,10.476753336906434,10.494301588344573,10.49974158334732
9.484,9.1426,9.653143384361266,9.735102076029778,9.817923484802247,9.88816146285534,9.5506,10.018764030408859,10.082926838779448,10.132854966211319
6.502,6.1606,6.5005038705945015,6.505454430639744,6.516593805110454,6.527194431138039,6.2116,6.56813747022152,6.605660684180259,6.643183873987198
9.112,8.7706,9.176095972847937,9.211042747974396,9.260779528951646,9.310760221719743,8.9796,9.42834549202919,9.497545880866051,9.564666884350776
2.746,2.4046,2.6038306582689286,2.544259188210964,2.486468852210045,2.432331650710106,2.0915999999999997,2.320985228705406,2.2696995403647424,2.216963987934589
8.652,8.310599999999999,8.80905739774704,8.880567092347146,8.960269483661651,9.026592357850074,8.6946,9.15485230486393,9.228574141669274,9.292069510555267
2.22,1.8786,2.0513957877993585,1.9719654831171036,1.895604666173458,1.8172517813563347,1.4706000000000001,1.661132100558281,1.5942957715749742,1.5289282558083535
6.065,5.7236,6.004317885637284,5.981796661508083,5.967472953009605,5.953057576334476,5.6186,5.936255055260657,5.924042745506763,5.935821954393387
14.938,14.5966,15.0128537296772,15.033391098761559,15.051767254495621,15.059291494464874,14.6996,15.093092383432388,15.103051660847663,15.120952691555022
5.718,5.3766,5.613150812721253,5.561774376094341,5.519048562669754,5.471386531460285,5.1326,5.396911768341065,5.3770932449460025,5.3642964788436895
4.552,4.2105999999999995,4.607420247125625,4.642802727413177,4.686073247170449,4.726814724969864,4.3946,4.813981114768982,4.860859362363816,4.903612414765358
7.535,7.1936,7.554249902009964,7.562222064733505,7.582429640769958,7.592794506978988,7.2486,7.609732580709458,7.62015196595192,7.626334342288971
14.227,13.8856,14.139060894179345,14.09207253382206,14.050288750207425,14.007948929655551,13.6726,13.936123332977294,13.899817706775666,13.855722672832012
15.423,15.0816,15.439558181762695,15.455326601672171,15.475320749139785,15.489086434102058,15.1436,15.501815148878098,15.509440555644035,15.511976728129387
5.081,4.7396,4.990264103734493,4.949317458879948,4.912825651264191,4.874987723076343,4.5396,4.800618359732628,4.768959458088875,4.734651495933533
4.386,4.0446,4.4275770652771,4.450492136621476,4.471950038576126,4.488000040316582,4.1536,4.509960246181488,4.53064910120964,4.547548438572884
19.606,19.2646,19.59578493552208,19.584554792034627,19.56100955605507,19.522410545778275,19.1316,19.40500330491066,19.33682509613037,19.25652812225819
10.121,9.7796,10.040036552560329,9.996882718110085,9.959626653957368,9.915225497448445,9.5786,9.833946988511086,9.798013790178299,9.757012418806553
2.196,1.8546,2.3005936198711394,2.3579692708730695,2.4104828395843505,2.467489921045303,2.1336,2.597774612092972,2.6710508622884754,2.7485143315076828
16.001,15.659600000000001,16.051441874337197,16.085157435655596,16.129093458127976,16.17392131354809,15.860600000000002,16.274000862073898,16.335028829431533,16.384415631890295
8.886,8.544599999999999,8.914494929003716,8.942341847276687,8.981127384328842,9.011927410268783,8.6866,9.09025651087761,9.14158539981842,9.19098490805626
8.912,8.5706,8.86894535164833,8.853667595624923,8.84688708420992,8.844006744658946,8.5306,8.84959363090992,8.852438392186164,8.851099304199218
