# train_loss,val_loss
1.305629760026931763e-01,7.654672861099243164e-02
6.319186836481094360e-02,5.783870816230773926e-02
5.831414833664894104e-02,5.695933848619461060e-02
4.317836463451385498e-02,3.247842937707901001e-02
3.168493881821632385e-02,3.040714375674724579e-02
3.096145577728748322e-02,3.015016019344329834e-02
3.076200373470783234e-02,3.001528605818748474e-02
3.069300763309001923e-02,2.991046197712421417e-02
3.048660606145858765e-02,2.982455678284168243e-02
3.044419549405574799e-02,2.974121272563934326e-02
3.036108985543251038e-02,2.967974543571472168e-02
3.022691607475280762e-02,2.958022989332675934e-02
3.006399795413017273e-02,2.974507026374340057e-02
3.004390746355056763e-02,2.944139391183853149e-02
2.996815741062164307e-02,2.938398718833923340e-02
2.989087998867034912e-02,2.949913218617439270e-02
2.990674413740634918e-02,2.938717603683471680e-02
2.979463897645473480e-02,2.937638945877552032e-02
2.979622967541217804e-02,2.936390414834022522e-02
2.965056896209716797e-02,2.939044497907161713e-02
2.967741899192333221e-02,2.915957570075988770e-02
2.953266352415084839e-02,2.914754860103130341e-02
2.951882220804691315e-02,2.909534797072410583e-02
2.952844463288784027e-02,2.911382168531417847e-02
2.948856540024280548e-02,2.910053543746471405e-02
2.938011474907398224e-02,2.908203192055225372e-02
2.928689122200012207e-02,2.902609482407569885e-02
2.930715680122375488e-02,2.900867536664009094e-02
2.929919958114624023e-02,2.902751229703426361e-02
2.925320714712142944e-02,2.899575792253017426e-02
2.921212092041969299e-02,2.895399555563926697e-02
2.923809364438056946e-02,2.908230014145374298e-02
2.921562455594539642e-02,2.907858975231647491e-02
2.922686748206615448e-02,2.894624322652816772e-02
2.913870662450790405e-02,2.895937860012054443e-02
2.907568402588367462e-02,2.894861996173858643e-02
2.912865951657295227e-02,2.900768816471099854e-02
2.908566780388355255e-02,2.893436141312122345e-02
2.904136106371879578e-02,2.889074943959712982e-02
2.903239615261554718e-02,2.888276614248752594e-02
2.901285327970981598e-02,2.885228581726551056e-02
2.900497429072856903e-02,2.888324111700057983e-02
2.899401821196079254e-02,2.886902540922164917e-02
2.897739596664905548e-02,2.893013134598731995e-02
2.904188819229602814e-02,2.921930700540542603e-02
2.905075624585151672e-02,2.883862890303134918e-02
2.895375527441501617e-02,2.888752333819866180e-02
2.886604517698287964e-02,2.885908074676990509e-02
2.896539121866226196e-02,2.922229841351509094e-02
2.896365150809288025e-02,2.895575575530529022e-02
2.886114083230495453e-02,2.887325920164585114e-02
2.889548800885677338e-02,2.885790355503559113e-02
2.885233983397483826e-02,2.890249527990818024e-02
2.884964458644390106e-02,2.884847298264503479e-02
2.890450507402420044e-02,2.890184335410594940e-02
2.882141061127185822e-02,2.889425121247768402e-02
2.884277328848838806e-02,2.891160920262336731e-02
2.878920920193195343e-02,2.886054478585720062e-02
1.515529211610555649e-02,4.025952424854040146e-03
2.617750549688935280e-03,2.324190456420183182e-03
2.006370807066559792e-03,2.132787136361002922e-03
1.990930875763297081e-03,2.061191946268081665e-03
1.954713137820363045e-03,2.027771202847361565e-03
1.932242535986006260e-03,2.011484000831842422e-03
1.917460234835743904e-03,2.300702966749668121e-03
1.939737587235867977e-03,2.035754499956965446e-03
1.897346694022417068e-03,2.179937902837991714e-03
1.934788422659039497e-03,1.969786593690514565e-03
1.875625923275947571e-03,2.026890404522418976e-03
1.848327345214784145e-03,1.954158768057823181e-03
1.842682831920683384e-03,2.138489158824086189e-03
1.862224773503839970e-03,1.950922305695712566e-03
1.811112742871046066e-03,1.960695721209049225e-03
1.809608889743685722e-03,1.978612504899501801e-03
1.798848737962543964e-03,1.999953296035528183e-03
1.779084093868732452e-03,1.940854243002831936e-03
1.775581855326890945e-03,1.924723037518560886e-03
1.763069652952253819e-03,1.925988355651497841e-03
1.814869348891079426e-03,1.962002832442522049e-03
1.818622462451457977e-03,2.018119208514690399e-03
1.838302589021623135e-03,1.950816716998815536e-03
1.773878931999206543e-03,1.928923418745398521e-03
1.753169344738125801e-03,1.980229280889034271e-03
