# train_loss,val_loss
2.240628600120544434e-01,1.649964451789855957e-01
1.541074663400650024e-01,1.383690983057022095e-01
1.470038145780563354e-01,1.414061039686203003e-01
1.432277411222457886e-01,1.350564360618591309e-01
1.411395817995071411e-01,1.345825791358947754e-01
1.406757682561874390e-01,1.344456821680068970e-01
1.400497406721115112e-01,1.338350325822830200e-01
1.394825875759124756e-01,1.335569322109222412e-01
1.392608731985092163e-01,1.334485858678817749e-01
1.391648054122924805e-01,1.333608180284500122e-01
1.390140205621719360e-01,1.332194358110427856e-01
1.389070302248001099e-01,1.331337541341781616e-01
1.388308405876159668e-01,1.331229060888290405e-01
1.388522386550903320e-01,1.331553012132644653e-01
1.388633996248245239e-01,1.330818831920623779e-01
1.362084895372390747e-01,1.174221634864807129e-01
1.163557544350624084e-01,1.100372523069381714e-01
1.055025234818458557e-01,8.918454498052597046e-02
9.123677760362625122e-02,8.541464805603027344e-02
8.860597759485244751e-02,8.371145278215408325e-02
8.807640522718429565e-02,8.333557099103927612e-02
8.687720447778701782e-02,8.170076459646224976e-02
8.548755943775177002e-02,8.183109015226364136e-02
7.893727719783782959e-02,5.910929664969444275e-02
6.172081455588340759e-02,6.229552254080772400e-02
6.331748515367507935e-02,5.708150938153266907e-02
5.964225903153419495e-02,5.629407986998558044e-02
5.966499820351600647e-02,5.641674622893333435e-02
5.877127498388290405e-02,5.551109462976455688e-02
5.854895338416099548e-02,5.434415827393531799e-02
5.875090137124061584e-02,5.541693046689033508e-02
5.846261978149414062e-02,5.531529337167739868e-02
5.833763629198074341e-02,5.521807819604873657e-02
5.826285853981971741e-02,5.517835915088653564e-02
5.825762450695037842e-02,5.513027682900428772e-02
5.802987888455390930e-02,5.513422936201095581e-02
5.808091536164283752e-02,5.510015413165092468e-02
5.820164829492568970e-02,5.507445335388183594e-02
5.801481381058692932e-02,5.502516776323318481e-02
5.801757052540779114e-02,5.500456318259239197e-02
5.809336900711059570e-02,5.508424714207649231e-02
5.791761353611946106e-02,5.494930222630500793e-02
5.804020538926124573e-02,5.495621636509895325e-02
5.788437649607658386e-02,5.498070642352104187e-02
5.783075466752052307e-02,5.489630624651908875e-02
5.798760056495666504e-02,5.490186065435409546e-02
5.797822400927543640e-02,5.492903292179107666e-02
5.781356245279312134e-02,5.492424592375755310e-02
5.773374065756797791e-02,5.483370646834373474e-02
5.778757110238075256e-02,5.487854778766632080e-02
5.779756605625152588e-02,5.484504625201225281e-02
5.767321959137916565e-02,5.480046197772026062e-02
5.764273181557655334e-02,5.481513962149620056e-02
5.780659988522529602e-02,5.476909130811691284e-02
5.754110962152481079e-02,5.475747212767601013e-02
5.755906552076339722e-02,5.477354675531387329e-02
5.769224092364311218e-02,5.472170189023017883e-02
5.743102356791496277e-02,5.473838746547698975e-02
5.752960219979286194e-02,5.470863357186317444e-02
5.756289884448051453e-02,5.470748990774154663e-02
5.737875774502754211e-02,5.466077476739883423e-02
5.738768726587295532e-02,5.466788262128829956e-02
5.752938613295555115e-02,5.464877188205718994e-02
5.743111297488212585e-02,5.461377277970314026e-02
5.741371214389801025e-02,5.465397238731384277e-02
5.739248916506767273e-02,5.462805926799774170e-02
5.558612942695617676e-02,5.450384114980697632e-02
5.558101087808609009e-02,5.439995567202568054e-02
5.557329952716827393e-02,5.439870769977569580e-02
5.557128787040710449e-02,5.439672212004661560e-02
5.556398257613182068e-02,5.570143088698387146e-02
5.555866286158561707e-02,5.439041147828102112e-02
5.555687099695205688e-02,5.438685382604598999e-02
5.554701387882232666e-02,5.439278821349143982e-02
5.554170534014701843e-02,5.438383261561393738e-02
5.553287640213966370e-02,5.439039285182952881e-02
5.554089695215225220e-02,5.437692220211029053e-02
5.552491545677185059e-02,5.438761005997657776e-02
5.551312863826751709e-02,5.437569658160209656e-02
5.551449581980705261e-02,5.437073822021484375e-02
5.551504716277122498e-02,5.437983537912368774e-02
5.552321299910545349e-02,5.436962808370590210e-02
5.549078807234764099e-02,5.438752437829971313e-02
5.550432950258255005e-02,5.436704273223876953e-02
5.549702793359756470e-02,5.436165968775749207e-02
5.547541379928588867e-02,5.438041652441024780e-02
5.548313260078430176e-02,5.436282570362091064e-02
5.547377094626426697e-02,5.435818771719932556e-02
5.547122284770011902e-02,5.435804615616798401e-02
5.546282976865768433e-02,5.435403401851654053e-02
5.546072125434875488e-02,5.435823242068290710e-02
5.545867234468460083e-02,5.435191432833671570e-02
5.545265972614288330e-02,5.436001310944557190e-02
5.544380098581314087e-02,5.434805865287780762e-02
5.544434860348701477e-02,5.434671382308006287e-02
5.543956905603408813e-02,5.435310642123222351e-02
5.542990192770957947e-02,5.434432218670845032e-02
5.543207749724388123e-02,5.434419925212860107e-02
