# train_loss,val_loss
2.409946769475936890e-01,2.229419648647308350e-01
2.195153534412384033e-01,1.990315616130828857e-01
1.946306526660919189e-01,1.736190468072891235e-01
1.691306084394454956e-01,1.505876034498214722e-01
1.465348303318023682e-01,1.328784823417663574e-01
1.301572918891906738e-01,1.242248043417930603e-01
1.231349185109138489e-01,1.235471814870834351e-01
1.221696734428405762e-01,1.215959191322326660e-01
1.194423139095306396e-01,1.174845919013023376e-01
1.158060207962989807e-01,1.150477975606918335e-01
1.141571551561355591e-01,1.145848184823989868e-01
1.140668243169784546e-01,1.147493720054626465e-01
1.142598614096641541e-01,1.148055493831634521e-01
1.142317205667495728e-01,1.146741583943367004e-01
1.139692962169647217e-01,1.145000457763671875e-01
1.137232482433319092e-01,1.143529489636421204e-01
1.135046109557151794e-01,1.142032817006111145e-01
1.133301407098770142e-01,1.140269488096237183e-01
1.131742596626281738e-01,1.138645932078361511e-01
1.130580157041549683e-01,1.137707531452178955e-01
1.130188480019569397e-01,1.137260943651199341e-01
1.130132824182510376e-01,1.136975884437561035e-01
1.129924803972244263e-01,1.136604845523834229e-01
1.129544302821159363e-01,1.136236563324928284e-01
1.129042431712150574e-01,1.136018335819244385e-01
1.128704994916915894e-01,1.135908886790275574e-01
1.128427758812904358e-01,1.135755702853202820e-01
1.128109842538833618e-01,1.135418340563774109e-01
1.127752959728240967e-01,1.134975701570510864e-01
1.127542108297348022e-01,1.134617924690246582e-01
1.127303689718246460e-01,1.134382933378219604e-01
1.127104163169860840e-01,1.134186163544654846e-01
1.126800253987312317e-01,1.134086772799491882e-01
1.126561388373374939e-01,1.134072765707969666e-01
1.126363128423690796e-01,1.133798211812973022e-01
1.126075461506843567e-01,1.133615672588348389e-01
1.125836074352264404e-01,1.133298948407173157e-01
1.125554293394088745e-01,1.132898330688476562e-01
1.125380545854568481e-01,1.132537573575973511e-01
1.125125661492347717e-01,1.132362112402915955e-01
1.124873980879783630e-01,1.132267490029335022e-01
1.124665588140487671e-01,1.132233068346977234e-01
1.124441921710968018e-01,1.131993755698204041e-01
1.124202236533164978e-01,1.131653115153312683e-01
1.123965680599212646e-01,1.131309047341346741e-01
1.123723834753036499e-01,1.131068393588066101e-01
1.123475134372711182e-01,1.130882352590560913e-01
1.123269647359848022e-01,1.130679994821548462e-01
1.123056039214134216e-01,1.130599081516265869e-01
1.122844219207763672e-01,1.130399480462074280e-01
1.122660562396049500e-01,1.130043417215347290e-01
1.122406646609306335e-01,1.129689887166023254e-01
1.122166216373443604e-01,1.129474714398384094e-01
1.121963784098625183e-01,1.129275113344192505e-01
1.121750771999359131e-01,1.129127889871597290e-01
1.121569052338600159e-01,1.128939241170883179e-01
1.121364310383796692e-01,1.128620877861976624e-01
1.121186092495918274e-01,1.128329560160636902e-01
1.121005341410636902e-01,1.128164306282997131e-01
1.120814755558967590e-01,1.128054782748222351e-01
1.120599359273910522e-01,1.127885431051254272e-01
1.120388954877853394e-01,1.127729862928390503e-01
1.120303124189376831e-01,1.127560138702392578e-01
1.119998693466186523e-01,1.127149611711502075e-01
1.119887158274650574e-01,1.126844510436058044e-01
1.119789406657218933e-01,1.126675382256507874e-01
1.119448617100715637e-01,1.126867681741714478e-01
1.119436621665954590e-01,1.127140894532203674e-01
1.119370758533477783e-01,1.126748099923133850e-01
1.119140386581420898e-01,1.126191541552543640e-01
1.118857339024543762e-01,1.125871017575263977e-01
1.118696331977844238e-01,1.125710904598236084e-01
1.118536889553070068e-01,1.125753000378608704e-01
1.118436306715011597e-01,1.125701740384101868e-01
1.118308007717132568e-01,1.125389486551284790e-01
1.118110641837120056e-01,1.124995499849319458e-01
1.117980703711509705e-01,1.124692559242248535e-01
1.117828488349914551e-01,1.124596148729324341e-01
1.117681339383125305e-01,1.124662682414054871e-01
1.117592602968215942e-01,1.124575063586235046e-01
1.117444336414337158e-01,1.124228686094284058e-01
1.117284744977951050e-01,1.123950555920600891e-01
1.117147058248519897e-01,1.123857274651527405e-01
1.117007285356521606e-01,1.123606413602828979e-01
1.116863638162612915e-01,1.123370155692100525e-01
1.116802468895912170e-01,1.123201623558998108e-01
1.116662696003913879e-01,1.123076602816581726e-01
1.116510778665542603e-01,1.122938469052314758e-01
1.116389334201812744e-01,1.122913733124732971e-01
1.116293594241142273e-01,1.122922301292419434e-01
1.116201803088188171e-01,1.122572720050811768e-01
1.116029322147369385e-01,1.122242510318756104e-01
1.115952059626579285e-01,1.121982485055923462e-01
1.115916222333908081e-01,1.121845468878746033e-01
1.115761026740074158e-01,1.121822893619537354e-01
1.115626171231269836e-01,1.121858209371566772e-01
1.115555986762046814e-01,1.121752038598060608e-01
1.115473061800003052e-01,1.121426299214363098e-01
1.115328446030616760e-01,1.121519505977630615e-01
1.115224957466125488e-01,1.121389493346214294e-01
1.115089282393455505e-01,1.120974570512771606e-01
1.114980429410934448e-01,1.120698004961013794e-01
1.114885061979293823e-01,1.120590046048164368e-01
1.114771887660026550e-01,1.120689585804939270e-01
1.114684417843818665e-01,1.120616048574447632e-01
1.114602908492088318e-01,1.120574548840522766e-01
1.114605590701103210e-01,1.120519042015075684e-01
1.114471331238746643e-01,1.119919046759605408e-01
1.114348247647285461e-01,1.119544580578804016e-01
1.114121228456497192e-01,1.118691414594650269e-01
1.110065430402755737e-01,1.068198755383491516e-01
1.026517897844314575e-01,9.158890694379806519e-02
8.754937350749969482e-02,7.444406300783157349e-02
7.098625600337982178e-02,6.602381914854049683e-02
6.541828066110610962e-02,6.527331471443176270e-02
6.377819180488586426e-02,6.241745501756668091e-02
6.125470623373985291e-02,6.153054535388946533e-02
6.064955890178680420e-02,6.122410297393798828e-02
6.014357134699821472e-02,6.059879437088966370e-02
5.951654911041259766e-02,6.029196828603744507e-02
5.926340818405151367e-02,5.996505171060562134e-02
5.893274769186973572e-02,5.945521220564842224e-02
5.858774110674858093e-02,5.916155502200126648e-02
5.840421095490455627e-02,5.902709066867828369e-02
5.830674618482589722e-02,5.898591876029968262e-02
5.825832486152648926e-02,5.901460722088813782e-02
5.824656039476394653e-02,5.900350958108901978e-02
5.820193141698837280e-02,5.891441926360130310e-02
5.810927227139472961e-02,5.881706252694129944e-02
5.803345888853073120e-02,5.875463038682937622e-02
5.800794437527656555e-02,5.873439460992813110e-02
5.800410732626914978e-02,5.871967971324920654e-02
5.798365175724029541e-02,5.871231481432914734e-02
5.795341357588768005e-02,5.870841816067695618e-02
5.792977660894393921e-02,5.867004767060279846e-02
5.790371075272560120e-02,5.861309543251991272e-02
5.788930132985115051e-02,5.858545750379562378e-02
5.787789076566696167e-02,5.859063938260078430e-02
5.785352736711502075e-02,5.854567512869834900e-02
5.783244967460632324e-02,5.852238088846206665e-02
5.781208723783493042e-02,5.850010737776756287e-02
5.779695510864257812e-02,5.849200114607810974e-02
5.778434872627258301e-02,5.846201255917549133e-02
5.776460468769073486e-02,5.843919143080711365e-02
5.774974077939987183e-02,5.842262133955955505e-02
5.773597583174705505e-02,5.840330570936203003e-02
5.772176012396812439e-02,5.836495384573936462e-02
5.770919099450111389e-02,5.834204331040382385e-02
5.769899860024452209e-02,5.832773819565773010e-02
5.768165737390518188e-02,5.831332132220268250e-02
5.766604095697402954e-02,5.831074342131614685e-02
5.766362324357032776e-02,5.832309648394584656e-02
5.764729157090187073e-02,5.826912447810173035e-02
5.762822553515434265e-02,5.823373422026634216e-02
5.762765184044837952e-02,5.821250751614570618e-02
5.760549381375312805e-02,5.822665989398956299e-02
5.760404095053672791e-02,5.821735411882400513e-02
5.758275836706161499e-02,5.816283822059631348e-02
5.757609009742736816e-02,5.813623592257499695e-02
5.757150053977966309e-02,5.812905356287956238e-02
5.756171047687530518e-02,5.815221369266510010e-02
5.754352733492851257e-02,5.811880901455879211e-02
5.753206834197044373e-02,5.808293819427490234e-02
5.752889066934585571e-02,5.807219818234443665e-02
5.751578137278556824e-02,5.808184295892715454e-02
5.750089138746261597e-02,5.810832977294921875e-02
5.750552564859390259e-02,5.809959024190902710e-02
5.749483034014701843e-02,5.804753676056861877e-02
5.747267231345176697e-02,5.799487978219985962e-02
5.747534334659576416e-02,5.797335505485534668e-02
5.746678635478019714e-02,5.799591913819313049e-02
5.745359882712364197e-02,5.801261961460113525e-02
5.744645372033119202e-02,5.796210467815399170e-02
5.742985382676124573e-02,5.794131383299827576e-02
5.742400512099266052e-02,5.792020261287689209e-02
5.741941928863525391e-02,5.790081992745399475e-02
5.741636827588081360e-02,5.790489539504051208e-02
5.739655718207359314e-02,5.792774260044097900e-02
5.740560591220855713e-02,5.794862285256385803e-02
5.739432200789451599e-02,5.788031965494155884e-02
5.737683549523353577e-02,5.784884840250015259e-02
5.737693607807159424e-02,5.783988535404205322e-02
5.736995860934257507e-02,5.783847719430923462e-02
5.736133456230163574e-02,5.786008760333061218e-02
5.735221132636070251e-02,5.784005671739578247e-02
5.734409391880035400e-02,5.783433094620704651e-02
5.733829364180564880e-02,5.781432241201400757e-02
5.732733383774757385e-02,5.777779221534729004e-02
5.732477083802223206e-02,5.775045976042747498e-02
5.731890350580215454e-02,5.776340886950492859e-02
5.730782821774482727e-02,5.776308104395866394e-02
5.730228498578071594e-02,5.774869769811630249e-02
5.730104446411132812e-02,5.776116997003555298e-02
5.729362368583679199e-02,5.772925913333892822e-02
5.728096514940261841e-02,5.769267678260803223e-02
5.727696046233177185e-02,5.768496915698051453e-02
5.726780742406845093e-02,5.767672508955001831e-02
5.726401135325431824e-02,5.767175182700157166e-02
5.725681409239768982e-02,5.767700076103210449e-02
5.724358931183815002e-02,5.771408230066299438e-02
5.727070942521095276e-02,5.774166062474250793e-02
5.724961683154106140e-02,5.763811245560646057e-02
5.725542828440666199e-02,5.760543793439865112e-02
5.725195631384849548e-02,5.762385949492454529e-02
5.722533538937568665e-02,5.767335742712020874e-02
5.724236741662025452e-02,5.765447020530700684e-02
5.722283199429512024e-02,5.759464204311370850e-02
5.721173435449600220e-02,5.759955570101737976e-02
5.720025300979614258e-02,5.759610980749130249e-02
5.719675868749618530e-02,5.758115649223327637e-02
5.718835070729255676e-02,5.755130201578140259e-02
5.719144269824028015e-02,5.754169449210166931e-02
5.718257278203964233e-02,5.757754668593406677e-02
5.718249082565307617e-02,5.762146785855293274e-02
5.718238279223442078e-02,5.755472555756568909e-02
5.716399475932121277e-02,5.752425268292427063e-02
5.717163905501365662e-02,5.751858651638031006e-02
5.716051906347274780e-02,5.759116634726524353e-02
5.716388672590255737e-02,5.753572285175323486e-02
5.715626478195190430e-02,5.749950557947158813e-02
5.714597180485725403e-02,5.751933157444000244e-02
5.713796615600585938e-02,5.750981718301773071e-02
5.713131651282310486e-02,5.753797665238380432e-02
5.714248120784759521e-02,5.752657726407051086e-02
5.712254345417022705e-02,5.744168162345886230e-02
5.715610459446907043e-02,5.742653831839561462e-02
5.712747573852539062e-02,5.749472603201866150e-02
5.711677670478820801e-02,5.752126872539520264e-02
5.711667984724044800e-02,5.746172368526458740e-02
5.710082873702049255e-02,5.743516609072685242e-02
5.709295347332954407e-02,5.743195116519927979e-02
5.708823353052139282e-02,5.740819126367568970e-02
5.708145722746849060e-02,5.738981068134307861e-02
5.708279460668563843e-02,5.739104375243186951e-02
5.708026885986328125e-02,5.739396065473556519e-02
5.706841871142387390e-02,5.737919732928276062e-02
5.706657469272613525e-02,5.739509686827659607e-02
5.706069245934486389e-02,5.743277072906494141e-02
5.706404522061347961e-02,5.739479139447212219e-02
5.705683305859565735e-02,5.734827369451522827e-02
5.705650895833969116e-02,5.734289065003395081e-02
5.704703181982040405e-02,5.733474716544151306e-02
5.704908445477485657e-02,5.736651271581649780e-02
5.703854933381080627e-02,5.736568570137023926e-02
5.702864378690719604e-02,5.733166635036468506e-02
5.702758207917213440e-02,5.732054635882377625e-02
5.703222751617431641e-02,5.735915526747703552e-02
5.702456086874008179e-02,5.732984840869903564e-02
5.700916424393653870e-02,5.729247257113456726e-02
5.701892077922821045e-02,5.728416889905929565e-02
5.700537934899330139e-02,5.732493102550506592e-02
5.700642243027687073e-02,5.734416097402572632e-02
5.700320005416870117e-02,5.730605125427246094e-02
5.700469389557838440e-02,5.726669728755950928e-02
