# train_loss,val_loss
2.337260246276855469e-01,2.147653549909591675e-01
1.875270456075668335e-01,1.662369519472122192e-01
1.446141898632049561e-01,1.311130970716476440e-01
1.192648559808731079e-01,1.188690885901451111e-01
1.151328012347221375e-01,1.202941313385963440e-01
1.155336797237396240e-01,1.178299784660339355e-01
1.115330159664154053e-01,1.105989739298820496e-01
1.012541502714157104e-01,9.874886274337768555e-02
9.118022769689559937e-02,9.154429286718368530e-02
8.358084410429000854e-02,7.941691577434539795e-02
7.117687165737152100e-02,6.812626123428344727e-02
6.319685280323028564e-02,6.340119242668151855e-02
6.021035462617874146e-02,6.207986176013946533e-02
5.957226455211639404e-02,6.230166926980018616e-02
5.968621000647544861e-02,6.228361278772354126e-02
5.938142910599708557e-02,6.166909635066986084e-02
5.885700881481170654e-02,6.122691929340362549e-02
5.860258638858795166e-02,6.108280271291732788e-02
5.851019546389579773e-02,6.103731319308280945e-02
5.843568965792655945e-02,6.101768463850021362e-02
5.838451907038688660e-02,6.102184951305389404e-02
5.831697583198547363e-02,6.092908978462219238e-02
5.826387926936149597e-02,6.077808514237403870e-02
5.818042159080505371e-02,6.073410063982009888e-02
5.811571702361106873e-02,6.065522506833076477e-02
5.806964263319969177e-02,6.057871505618095398e-02
5.801573395729064941e-02,6.053850054740905762e-02
5.795458331704139709e-02,6.047095730900764465e-02
5.789829790592193604e-02,6.041420996189117432e-02
5.784434452652931213e-02,6.035995483398437500e-02
5.778699368238449097e-02,6.030336767435073853e-02
5.773368850350379944e-02,6.023013964295387268e-02
5.768066272139549255e-02,6.016340106725692749e-02
5.762561038136482239e-02,6.010049954056739807e-02
5.757046863436698914e-02,6.005708873271942139e-02
5.751696974039077759e-02,5.999056994915008545e-02
5.746227130293846130e-02,5.993257835507392883e-02
5.741022154688835144e-02,5.985231325030326843e-02
5.735740065574645996e-02,5.980424955487251282e-02
5.730265751481056213e-02,5.974056199193000793e-02
5.724909529089927673e-02,5.967794358730316162e-02
5.719533190131187439e-02,5.961512401700019836e-02
5.714312195777893066e-02,5.955207720398902893e-02
5.709354951977729797e-02,5.950246006250381470e-02
5.704817920923233032e-02,5.946466326713562012e-02
5.698991939425468445e-02,5.937579274177551270e-02
5.694214999675750732e-02,5.930781736969947815e-02
