0,1,2,3,4,5,6,7,8,9
0.44795368480682374,0.44819665217399596,0.43190685009956375,0.4607747919559477,0.4584944801330568,0.4357699091434477,0.45970484018325797,0.47253123807907116,0.4898600614070894,0.45603468990325924
0.1118691759109498,0.13239361023902907,0.14402877616882304,0.17227118897438043,0.17739751553535443,0.16045654463768022,0.2029583337306975,0.2328331453800203,0.26276045751571653,0.24768223643302933
-0.7561830228567126,-0.7502714273929598,-0.7440723001956941,-0.7089368584156035,-0.6883757958412171,-0.6901156375408175,-0.6380762600898744,-0.6030791916847229,-0.5641335983276368,-0.5578372027873995
-0.04003894650936113,-0.06447507405281083,-0.08367356586456287,-0.10590284156799301,-0.14564408183097832,-0.18192130744457247,-0.17678867268562337,-0.18194185996055623,-0.1871280126571655,-0.2123392345905306
-0.34016204667091365,-0.3190065890550615,-0.2849995007514954,-0.27832766568660716,-0.2852074677944185,-0.2786050229072572,-0.23443441021442402,-0.20712031996250158,-0.18665103149414053,-0.1691846487522124
0.3580834336280825,0.3243838191032409,0.2790124104022982,0.2778492600917817,0.2405092048645021,0.22336230182647698,0.21403308749198935,0.19267271518707263,0.1751070291996002,0.134948226928711
0.4170133981704711,0.40137273001670826,0.3744766087532043,0.3823712167739868,0.3663715918064119,0.31722503185272233,0.33141155862808214,0.3380400502681731,0.35065237641334557,0.306370047569275
-0.03456098878383651,-0.03802663135528572,-0.036486617088317796,-0.04098192036151893,-0.06510548686981199,-0.07889276576042192,-0.058339028835296514,-0.051131403923034835,-0.046585431575774994,-0.05599970483779915
-0.8758731433153151,-0.8763271300792694,-0.8825832345485689,-0.8584136792421342,-0.848607280254364,-0.8728706445693972,-0.827128069639206,-0.7955555387735367,-0.7589486589431762,-0.7695496873855592
0.16076666378974913,0.1569719774723053,0.16105236411094648,0.17566337156295786,0.17461214089393629,0.16168847465515146,0.19257585382461562,0.21024043607711773,0.22985038518905654,0.22586685991287236
-0.17882906949520105,-0.1502104032039644,-0.12123013472557087,-0.07150118565559405,-0.0429608631134033,-0.020301815986633276,0.0384535539150237,0.07828270196914655,0.117709346294403,0.1351244494915007
-1.0790467697381976,-1.0730059579610827,-1.0724034233093263,-1.0324991873502731,-1.010075985431671,-1.0071768597364428,-0.953195574760437,-0.9176639374494555,-0.8776103396415711,-0.8722622087001799
0.3610999732017519,0.3399780914783479,0.3175530581474306,0.3144770994186401,0.2873074872493744,0.25896821308136,0.2654017610549926,0.26133032798767086,0.25973577833175643,0.2304962632656098
-0.32033049666881563,-0.3230552312135697,-0.3238746864795683,-0.3289936873912813,-0.3563212080001832,-0.3633566801548005,-0.3430196603536606,-0.33759176123142254,-0.33585171604156505,-0.34382039451599145
-0.17181557428836802,-0.17798316049575824,-0.19287335658073435,-0.17477371215820314,-0.17957079148292543,-0.20351650750637074,-0.17572156977653508,-0.16037575900554657,-0.14093613123893745,-0.164122218132019
0.6077077810764311,0.5976285016536713,0.5811767213344576,0.5843707044124602,0.5565572490692139,0.539268716812134,0.5456815087795257,0.5407554166316988,0.5358919994831086,0.5061425378322602
0.42871612286567684,0.4635267941951753,0.48883324956893937,0.5335376172065733,0.5563521308898927,0.5398983156681063,0.59521958398819,0.6385434737205506,0.682690278053284,0.6709330179691313
0.887923225879669,0.8691300866603853,0.8378792738914487,0.8331045784950253,0.7993341493606567,0.7454898133277896,0.744788178920746,0.7384315502643584,0.735798386335373,0.6808027024269108
