0,1,2,3,4,5,6,7,8,9
14.924,14.965173282599448,14.994865621685982,15.027322685146332,15.055559572148324,15.072502098512649,15.089952967691422,15.098482571434975,15.09788288564682,15.094412660360335
12.566,12.56844131331444,12.570344899821281,12.585799407291413,12.60335538318157,12.609317005300522,12.639180633926392,12.666969557476044,12.695940629339217,12.72642238035202
8.259,8.180813386130334,8.091837284064292,8.008624408721925,7.932565982484817,7.858155326974392,7.795365845632553,7.73601500389576,7.682286166834831,7.63874018611908
12.354,12.333058288550376,12.336167489409446,12.325882635760307,12.315994091558457,12.318469310152532,12.309134263634682,12.307751205396652,12.309966888713836,12.31069305586815
8.99,8.95070826971531,8.919916586875916,8.89726503123045,8.87430270526409,8.839095409929753,8.810274615430831,8.773478252124786,8.72969521343708,8.686233770751953
9.421,9.443025378465652,9.475759546780585,9.49422985365391,9.50898756198883,9.52873149764538,9.52895567088127,9.529791128659248,9.528366916513443,9.526422135591506
12.085,12.116209748435022,12.138091528773309,12.154273766469954,12.161534836292267,12.15798810684681,12.153772838497162,12.1522880351305,12.156191458654403,12.16410701019764
11.184,11.171169328808784,11.188102722263336,11.196106348574162,11.200211304855346,11.207201887059211,11.198556053864957,11.195221568751334,11.195960881376266,11.199329719638826
12.477,12.376012709784508,12.264657334399223,12.152064970076083,12.031789582526685,11.904662624955177,11.775430531954765,11.644419559645653,11.51516603512764,11.395064110851287
5.168,5.1813475771427155,5.197891286754609,5.207940474534035,5.216984526181221,5.233187275505066,5.241531450939179,5.256749429702759,5.276047005677223,5.297973415422439
3.447,3.437624003255367,3.4063053255319597,3.3924280868291854,3.3833531044721603,3.3637011994719503,3.3798120727539063,3.3970510760545727,3.4147716514110567,3.4311612620353698
7.991,7.878495812392234,7.762828909778595,7.660215581774711,7.561349417126179,7.451296224963665,7.350051259016991,7.239677780985832,7.123819646215439,7.008393968939782
9.09,9.113074655628203,9.160863196730613,9.209290111112594,9.25077571208477,9.283018736505507,9.316150337648391,9.3498426115036,9.388814367055893,9.430822628760337
12.021,11.975442845392228,11.935943789529802,11.892209087955951,11.852232000958919,11.821131037080288,11.78957679066658,11.76214240400791,11.734816294515133,11.711337445235252
3.568,3.545472794210911,3.5101158846616745,3.485082666683197,3.458343764841557,3.416837953484058,3.394121126151085,3.366271611189842,3.3387823595643047,3.3147628855466844
12.517,12.570796882104872,12.61702801451683,12.657421483278274,12.687972250008583,12.701201551008225,12.70187803401947,12.683885441064835,12.649628310775757,12.607305249643327
15.822,15.861005867171286,15.882876162672042,15.920777095246315,15.95875776348114,15.981704042434691,16.02073413426876,16.04880726048946,16.07432572932243,16.099296231412886
9.506,9.58149036796093,9.518977857589721,9.596748637795448,9.667490652656555,9.719679378080368,9.78843838019371,9.848859320139885,9.904813713979722,9.959201135087014
4.967,5.036950589895248,5.103640071940422,5.168425422239304,5.230227580833435,5.287331214427948,5.345484597206116,5.39926926381588,5.449642635917664,5.496983734464646
10.907,10.810576752066613,10.695846315610408,10.581424993026257,10.468474200963973,10.355681223773955,10.24533605941534,10.138124120128156,10.031016518473626,9.927982112264633
12.473,12.53702173845768,12.5929179097414,12.653173460793496,12.705754278850556,12.741917095780373,12.789694794654846,12.833092129731178,12.876638354635238,12.923478053188324
16.17,16.197222316145897,16.237666486501695,16.28281842868328,16.337687063550952,16.40557584376335,16.470347137069705,16.539486365103723,16.585262476944923,16.657767946743967
7.627,7.722180125951767,7.820172173666954,7.918598062419891,8.006609970593452,8.075147111845016,8.14041117696762,8.189999068498611,8.231521403646468,8.269160135221481
15.975,16.030977768588066,16.086370976996424,16.142948954367636,16.19322698709965,16.2265566822052,16.258128261804583,16.2794187237978,16.292543878483773,16.301807040262222
16.129,16.150985168790818,16.21812272801399,16.265898612213135,16.309310395288467,16.365034527158738,16.397008586525917,16.436595826888087,16.479623647999762,16.520972422122956
10.229,10.28306573343277,10.35277219455242,10.418963508105278,10.493175162506104,10.581785258626939,10.662880573654176,10.74826603307724,10.83212390730381,10.907522707509996
7.859,7.919681242394447,7.968260636401176,8.037368754577637,8.111228053045274,8.172465876674652,8.261040744447707,8.345915142083168,8.432756313943862,8.525158386349679
3.65,3.6790316294193266,3.6975008781433107,3.7258403403997424,3.754411952519417,3.768615068697929,3.7989263515472413,3.821090071630478,3.8369217933654785,3.8511549606800077
10.631,10.623902992391587,10.609186462497712,10.595505567741395,10.582017439305782,10.571265705597401,10.570335343956947,10.575535326004028,10.584030946874618,10.592558678507805
11.939,12.09362711853981,12.229315493178367,12.323440550684928,12.400282813596725,12.49187207174301,12.523328859257699,12.549490585327147,12.56037978887558,12.545849240899086
1.706,1.7041417880177498,1.6979203052282332,1.6979721300125123,1.69584097635746,1.6849013032317162,1.679257805800438,1.67062143471241,1.6635695039987564,1.6617107669353484
13.108,13.092062948286534,13.091092792129517,13.083446100091935,13.072429088306427,13.058372595226764,13.036855445086957,13.01292004506588,12.987084395968914,12.95809865245819
4.319,4.244566316246987,4.1512740880727765,4.06579781075716,3.978899413251877,3.882575892460346,3.8024104912042618,3.7193965479373934,3.6368771308779717,3.5547958283424377
14.766,14.69746671974659,14.637623578214646,14.570093319118023,14.49074699486494,14.39763333338499,14.302396376967431,14.202831422781944,14.100028739106655,13.995377370786667
6.734,6.78802764005661,6.8510214621305465,6.9126977823495865,6.970472429060936,7.023198213768005,7.073249688625336,7.1192946192741395,7.159958371973038,7.195582566165925
13.316,13.284700675153733,13.238297675061226,13.200462595546245,13.162913570463656,13.109296653425693,13.068866523516178,13.01419829802513,12.950800230383873,12.883892126584053
11.844,11.89580760204792,11.932855503845214,11.977333990645409,12.019931649518012,12.04527453098297,12.087709169626235,12.125498101353646,12.150919016957282,12.188750046825408
9.374,9.427840876698495,9.474927702188493,9.539741931557655,9.605187485456467,9.649368828368187,9.713899815464021,9.763996587252617,9.806761897945403,9.847155464458465
2.341,2.2427866279244424,2.1277315269470214,2.0223550005555153,1.9166239941358567,1.7987680532574655,1.6957991014957428,1.5862124267220497,1.474056687450409,1.3613528796911238
7.133,7.153835123252868,7.143272489237785,7.153407126188278,7.165024010705948,7.155776200842857,7.175149507331848,7.186012989711761,7.194968238210678,7.208681447219848
11.84,11.89450026652813,11.93198861899376,11.986307105398177,12.041356423068047,12.07839152970314,12.13926239440441,12.19227488052845,12.246161471414567,12.306629800248146
1.855,1.817843187749386,1.7897335839033126,1.7672235028624534,1.74257126352787,1.7078156676888465,1.6798490195512772,1.648889497756958,1.6183001207470895,1.5909515948057176
0.0,0.010877856588363644,0.006804307222366335,0.011886313605308542,0.01632069189548493,0.008467311000823985,0.015485608577728273,0.016926441693305972,0.01612469007968902,0.015703668737411514
4.697,4.726135450148583,4.764804965806007,4.812692932057381,4.858111161398888,4.885863400030136,4.914246856880188,4.9311955691576,4.944412253761292,4.961894533848763
3.119,2.998653440320492,2.8895112778425216,2.774352156639099,2.6583152028083803,2.562982500040531,2.442065979921818,2.3218669622659682,2.198881263446808,2.0717171850681306
14.321,14.279959637236594,14.230644829821586,14.1928613961339,14.15338955490589,14.09894513655901,14.059609853458404,14.015118277859687,13.970866275525093,13.933110952210427
15.298,15.32227089345455,15.34083674299717,15.361721095299721,15.382359997653962,15.400008358502388,15.430072099637986,15.451957729935646,15.45852165031433,15.448258130431174
11.634,11.630283311498166,11.641248087334633,11.66068939665556,11.686491412806511,11.716191602432728,11.748086430490018,11.779098814868927,11.807772774600982,11.835396146655082
10.394,10.474362535190583,10.553225480508804,10.634840053606034,10.715262369108201,10.787626567983628,10.861853076982499,10.929578934907912,10.991560588264466,11.050585503649712
