0,1,2,3,4,5,6,7,8,9
305.946,307.44,308.93846060934425,310.4385526964259,311.94191024712205,313.4465310621405,314.9523978582358,316.45916942534086,317.96599240142586,319.4709089215827
518.521,519.778,521.0347113763225,522.2932244603467,523.5540477098882,524.8153013885831,526.0783407322264,527.3464165412664,528.6161439872146,529.8890151819515
124.514,125.335,126.14912320281624,126.95336494884252,127.75019073999644,128.5395143645972,129.32228382497905,130.09913733475807,130.87126580873132,131.6389656259894
70.401,71.636,72.8684642033255,74.10356088072896,75.33738796815395,76.56987287466347,77.80285364419699,79.0349509866333,80.26792346497535,81.50023134166479
62.604,63.502,64.39496665631532,65.28610491024911,66.17704163838624,67.06348504102289,67.94627327176451,68.82550137414933,69.69983258588434,70.5694812098813
104.036,104.979,105.9245905151856,106.87463744736075,107.82432236346483,108.77623533108115,109.72792093330861,110.67893512352107,111.6300974586916,112.58000779843093
422.308,423.518,424.73112555128216,425.9453728412008,427.1590541184616,428.37270288897156,429.58443745260956,430.7960416856062,432.0078883764458,433.2212744963754
64.032,65.151,66.26762206899404,67.38916558965504,68.51087120010018,69.6336312248385,70.75514799139917,71.87531668382405,72.99507020094396,74.11621257411957
330.071,331.313,332.54553413769844,333.76551898194367,334.97339597613393,336.16736208950044,337.3488377890933,338.51606403117773,339.6700502577209,340.81121980905533
44.636,45.154,45.672929322052006,46.193436152402164,46.714343273762466,47.23655781639338,47.75999530009746,48.284840616579054,48.811427293254134,49.340403371338844
246.822,247.165,247.50797766660213,247.84625193689467,248.1842104639065,248.5206703704208,248.8572607235849,249.19798376107812,249.540643690176,249.88438522824288
194.286,195.079,195.86109102672816,196.63279367006658,197.3937890290338,198.14564975296082,198.88503218544722,199.61508901495097,200.33210876040937,201.03660166306855
106.913,107.824,108.73640062539934,109.65725082522869,110.5831677967155,111.51122850803374,112.44255939053298,113.37690716434003,114.31427497950315,115.25617256814361
84.543,85.743,86.9383414740157,88.13035483335076,89.31798250884354,90.50217975194991,91.68304194324136,92.86196479926706,94.03830505512656,95.21164850171328
565.737,566.092,566.4452030736542,566.7939657218002,567.1407254549104,567.4836262741584,567.822889851656,568.1597256931747,568.4939162790972,568.8251663802337
142.96,144.214,145.47373108893635,146.7363738756156,148.00244076082828,149.26945730255127,150.5358140568018,151.79988207545517,153.05906995964526,154.31362809355974
487.73,489.314,490.90179439485075,492.4902764710295,494.0843155976987,495.6806109784699,497.2803071109569,498.8832637764513,500.487997012515,502.09449738450286
577.942,578.889,579.8506479296756,580.7936852176488,581.7566993964124,582.7252330341696,583.6988398568177,584.6797368040263,585.665676617713,586.6571914281524
95.278,95.779,96.28612706258654,96.798835278306,97.3183539212656,97.84343931880473,98.3742073513031,98.91001192291141,99.45135905817747,99.99636345031499
265.377,266.462,267.53824999098714,268.60085588121234,269.65051620935077,270.6902814812851,271.7181349253482,272.7352398119479,273.7416132379366,274.7370007574606
420.433,421.683,422.93969806933285,424.20150046401386,425.4697050600219,426.740571282674,428.0144764493108,429.29427408595205,430.57754113070484,431.86483773812296
319.718,321.337,322.9581555559397,324.58510757008435,326.21856619604586,327.8582474985433,329.5059249412298,331.1604090319621,332.82136176035766,334.4849646450317
481.994,482.762,483.53882662127853,484.3257471204877,485.12269030477165,485.9262183526516,486.7342352700329,487.54774107112166,488.3646259770322,489.18471014712577
549.26,550.861,552.4667663257086,554.0784345454181,555.6952062447917,557.3150005328202,558.9375120813108,560.5616837623703,562.186769066304,563.8120447398614
